Branch;WHSE;GRP;Code;Description;OH;OnSO;OnPO;AVGCost;Value;Stk Fctr B3 Max;LastGRVDate;LastTransDate;B3Max;GRP Sales;Branch#1;B#1OH;B#1Sales;Branch#2;B#2OH;B#2sales;Branch#3;B#3OH;B#3sales
Wadeville;Wad_MW;GUM;GSH13804;Gumboot Stimela Black/Grey+STC+Metatarsal+SMS S04 ZBG25SMP04 Green Dot Sosoloza Now Named Stimela Now Renamed Stimela;35;0;0;R331,18;R11 591,41;105,0;2025/06/09;2025/05/20;0,3;91,0;Rustenburg;192;45;;;;;;
Wadeville;Wad_MW;ANS;11-500/10;Ansell Hyflex Kevlar Nitrile Palm Coat Glove S10 XL 3231;117;0;0;R98,97;R11 579,49;99,0;;;0,0;;;;;;;;;;
Wadeville;Wad_MW;ANS;08-354/09;Ansell Scorpio Full Neoprene 350mm Glove S09  ;144;0;0;R80,38;R11 574,71;99,0;2021/05/14;2023/06/08;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBGOCSEGJ5446;MB C/Suit Gold Range J54 Emerald Green S46/117  ;44;0;0;R260,00;R11 440,00;99,0;2021/12/14;2025/01/27;0,0;;;;;;;;;;
Wadeville;Wad_MW;ANS;97-011/09;Ansell Activ Armour Freezer Glove S09  ;97;0;0;R117,79;R11 425,63;99,0;;2024/10/16;0,0;;;;;;;;;;
Wadeville;Wad_MW;GLOV;GRHHLS;Glove Household Rubber Yellow S S07  ;1757;0;0;R6,49;R11 410,49;131,8;2024/10/02;2025/10/20;13,3;2169,0;Polokwane;491;1973;Vereeniging;63;90;Rustenburg;0;55
Wadeville;Wad_MW;UVEX;9308123;Uvex U-sonic Clear Lens Anthracite/Pink Frame UV400 Supravision Excellence Coating;60;0;0;R187,85;R11 271,00;99,0;2021/11/05;2024/07/12;0,0;;;;;;;;;;
Wadeville;Wad_MW;BOOT;W31210206;S/Boot Steel Blue Argyle STC Whisky S06;8;0;0;R1 406,30;R11 250,38;99,0;2020/01/23;2022/10/13;0,0;;;;;;;;;;
Wadeville;Wad_MW;ANS;29-500/09;Ansell Neotop Neoprene Lined 300mm 3121 Black L  ;302;0;0;R37,25;R11 250,13;75,5;2022/09/23;2026/01/14;4,0;24,0;Wadeville;322;13;Potchefstroom;0;10;Pretoria;0;1
Wadeville;Wad_MW;MB;AM0753982;MB C/Suit D59 Closed Front Orange S157/62 C1509800B59-157/62 50mm Ind Wash Silver Tape Arms/Breasts X On Back;29;0;0;R387,31;R11 231,94;99,0;2025/08/15;;0,0;;;;;;;;;;
Wadeville;WadSerNDCen_MW;MB;AM0212244;MB B/Suit D59 Yellow S82/32  A1ANG600S59-82/32   9000001454;34;0;0;R329,95;R11 218,28;51,0;;;0,7;0,0;Wadeville;139;0;;;;;;
Wadeville;Wad_MW;MB;AM0212225;MB B/Suit D59 Royal Blue S102/40  A1ANG406B59-102/40   9000001442;35;0;0;R319,60;R11 185,93;99,0;2024/08/01;2024/12/18;0,0;1,0;Secunda;0;1;;;;;;
Wadeville;Wad_MW;WELD;WA0605/LENS;Solar Auto Darkening Welding Lens Shade 9-13;98;0;0;R113,80;R11 152,27;98,0;2018/10/25;2025/10/10;1,0;5,0;Wadeville;98;3;Middelburg;0;1;;;
Wadeville;Wad_MW;MB;MBGOCSR40;MB C/Suit Gold Range P/Cotton 80/20 Red S40/102  ;73;0;0;R152,25;R11 114,25;31,3;2025/03/13;2026/02/02;2,3;77,0;Potchefstroom;1;23;Wadeville;73;20;White River;0;17
Wadeville;Wad_MW;MB;AM0212328;MB C/Suit D59 Fern Green F/Retardant S132/52 C2509317B37-132/52  Zip Front  9000001526 50mm FR Silver Tape Around Both Arms;28;0;0;R396,72;R11 108,16;84,0;2022/12/13;2025/09/03;0,3;1,0;Wadeville;28;1;;;;;;
Wadeville;Wad_MW;ANS;08-354/10;Ansell Scorpio Full Neoprene 350mm Glove S10  ;138;0;0;R80,38;R11 092,43;69,0;2021/05/14;2026/02/09;2,0;6,0;Wadeville;138;6;;;;;;
Wadeville;Wad_MW;DUPO;D13395989;D13395989 Tyvek 500 Over Boot Poba Knee Length White One Size Sold As Each ;504;0;0;R21,91;R11 040,73;99,0;2023/09/22;2024/03/05;0,0;;;;;;;;;;
Wadeville;Wad_MW;GLOV;T53-7112-07;Glove Tilsatec RhinoYarn Pu Palm Cut F 13g S07 Long Cuff Reinforced Thumb Antistatic Launderable ;99;0;48;R111,12;R11 001,00;20,0;2025/08/26;2025/03/20;7,3;22,0;Wadeville;99;22;Vereeniging;5;0;;;
Wadeville;Wad_MW;EYE;MAXIMPACT;Mouth & Nose Clear Shield Uncoated Nose & Mouth Shield ;887;0;0;R12,40;R10 996,08;20,3;2025/03/17;2026/02/19;43,7;498,0;Wadeville;887;277;Vereeniging;25;119;Polokwane;0;100
Wadeville;Wad_MW;MB;MBCSTNJ5428;MB C/Suit Trs J54 Navy S28/72;69;0;0;R158,47;R10 934,47;103,5;2024/07/23;2026/03/06;0,7;29,0;Bloemfontein;11;25;Wadeville;69;3;Potchefstroom;0;1
Wadeville;Wad_MW;BS;BSO42;B/Suit Orange S42/107;135;0;0;R80,00;R10 800,00;99,0;2024/12/09;2024/05/10;0,0;2,0;Tzaneen;2;2;;;;;;
Wadeville;Wad_MW;MB;MBCSJRBJ54REF32;MB C/Suit Jkt J54 R/Blue C/W Reflect Tape S32/82  ;74;0;0;R144,95;R10 726,30;99,0;2023/11/14;;0,0;1,0;White River;0;1;;;;;;
Wadeville;Wad_MW;HNYW;2500004R0302;Glove Chainex 2000 S/Steel Mesh 5 Finger L Large Blue One Hand;7;0;50;R1 531,93;R10 723,50;99,0;2022/05/11;2024/08/14;0,0;14,0;Richards Bay;11;14;;;;;;
Wadeville;Wad_MW;GLOV;GSH381-07;Glove Showa Embossed Microporous Nitrile M S07 Latex Free General Purpose ;288;0;0;R37,18;R10 708,10;99,0;2024/01/18;;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBCSTRBJ54REF44;MB C/Suit Trs J54 R/Blue C/W Refl Tape S44/112  ;80;0;0;R133,45;R10 676,00;99,0;2023/11/20;2021/06/30;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBTARCBG9035#58;MB Arc Flash BG9035 2Tone Trs Navy/Royal S58/147 Navy C/W 50mm Silver FR Tape Around Legs 2 Flap Pockets & FR Velcro Closure 19 Cal;15;0;0;R703,13;R10 546,88;99,0;2025/06/06;;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;AM0212229;MB B/Suit D59 Royal Blue S122/48  A1ANG406B59-122/48   9000001446;31;0;0;R340,00;R10 540,00;15,5;2023/12/13;2026/03/02;2,0;10,0;Wadeville;101;6;Phalaborwa;2;4;;;
Wadeville;Wad_MW;MB;MBS9PMS800ATFS;MB Two Tone Or/Navy Mens S/Sleeve Shirt S     With 50mm Silver Reflective Tape Around The Waist Twice And Around Both Arms;47;0;0;R224,00;R10 528,00;99,0;2025/01/16;;0,0;10,0;Bloemfontein;0;8;Middelburg;13;2;;;
Wadeville;Wad_MW;MB;MBCSCBC950;MB C/Suit Poly/Cotton C9 Cut 80/20 Brown S50/127;72;0;0;R144,85;R10 429,55;99,0;2024/07/24;2023/04/18;0,0;30,0;Tzaneen;32;26;Potchefstroom;8;4;;;
Wadeville;Wad_MW;MB;MBCSTNAF64;MB C/Suit Trouser D59FA Navy Sasol Spec S64/162  ;48;0;0;R217,26;R10 428,39;72,0;2023/10/04;2026/01/20;0,7;7,0;Steelpoort;0;4;Wadeville;48;2;Vereeniging;0;1
Wadeville;Wad_MW;ANS;11-25116XW;Ansell Hyflex 11251 Size 16 Thumbslot X-Wide  ;87;0;0;R119,86;R10 427,45;261,0;2025/04/15;2025/06/18;0,3;1,0;Wadeville;87;1;;;;;;
Wadeville;Wad_MW;MB;MBCSNJ54REF54;MB C/Suit Gold Range J54 Navy Refl Tape S54/137  ;33;0;0;R314,83;R10 389,30;16,5;2025/07/25;2026/03/19;2,0;17,0;Wadeville;33;17;;;;;;
Wadeville;Wad_MW;MB;AM0856443;MB B/Suit D59 F/Retardant F/Green S142/56 A1ANG317B37-142/56  9000002219;22;0;0;R470,40;R10 348,80;99,0;2024/02/20;2024/02/26;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBT1ARC402NOM46;MB Nomex Essential Trs Zero Arc  12.4Cal S46/117 Navy C/W 50mm Silver FR Tape Around Legs 2 Flap Pockets & FR Velcro Closure;11;0;0;R935,00;R10 285,00;99,0;2021/06/29;2024/06/10;0,0;9,0;Polokwane;7;8;Steelpoort;0;1;;;
Wadeville;Wad_MW;MB;MBS9ARC402ELMS;MB BG9030 Navy Arc Flash Shirt No Tape  S     15Cal/cm and 13Cal/cm Elim Embroidery ;15;0;0;R680,00;R10 200,00;99,0;2024/12/09;;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBCSTNAF56;MB C/Suit Trouser D59FA Navy Sasol Spec S56/142  ;45;0;0;R224,97;R10 123,53;16,9;2025/06/20;2026/03/04;2,7;38,0;Vereeniging;51;21;Tzaneen;3;14;Middelburg;0;4
Wadeville;Wad_MW;MB;AM0212294;MB C/Suit D59 Closed Front Yellow S157/62 C1509600S59-157/62  9000001493  50mm Ind Wash Silver Tape Arms/Breasts X On Back;22;0;0;R460,00;R10 120,00;99,0;2024/12/13;2024/12/17;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBGOCSRBJ54REF30;MB C/Suit Gold Range J54 R/Blue C/W Refl S30/77  ;36;0;0;R280,00;R10 080,00;99,0;2023/09/13;2023/07/04;0,0;;;;;;;;;;
Wadeville;Wad_MW;SHRT;TT05NBLSS#M;Shirt Vented Cotton Refl Titan Navy Ladies S/S #M;38;12;30;R265,00;R10 070,00;15,3;2025/07/10;2026/03/04;3,7;20,0;Wadeville;38;20;;;;;;
Wadeville;Wad_MW;EYE;AIRMAXG;S/Spec Airmax Frameless Ultra Lightweight Grey SS9137 AirFlex Ratchet Temples ;372;0;0;R27,06;R10 066,42;99,0;2024/08/28;2024/09/12;0,0;65,0;Richards Bay;154;57;Tzaneen;9;3;Steelpoort;0;2
Wadeville;Wad_MW;MB;AM900002870;MB B/Suit D59 Red Artisan S132/52  A1ANG500B59-132/52  9000002870;24;0;0;R419,27;R10 062,47;99,0;2024/09/02;2023/02/14;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBGOCSARJ36;MB C/Suit JKT P/Viscose Acid Resist B/Green S36 Vantex SABS  ;75;0;0;R132,40;R9 930,00;99,0;;;0,0;;;;;;;;;;
Wadeville;Wad_MW;ANS;53-001/06;Ansell AlphaTec Nylon Neoprene And Nitrile S06  ;87;0;0;R113,76;R9 897,14;99,0;2021/08/19;;0,0;12,0;Secunda;2;12;;;;;;
Wadeville;Wad_MW;MB;MBGOCSG28;MB C/Suit Gold Range P/Cotton 80/20 Grey S28/72  ;65;0;0;R152,25;R9 896,25;39,0;2024/11/22;2025/09/09;1,7;0,0;Wadeville;65;0;;;;;;
Wadeville;Wad_MW;MB;MBTFRD59#48;MB C/Suit Trouser D59 SABS Fern Green S48/122  ;46;0;0;R215,00;R9 890,00;15,3;2025/04/02;2025/11/27;3,0;13,0;Wadeville;46;14;Vereeniging;0;2;Newcastle;0;-3
Wadeville;Wad_MW;BOOT;W31210207;S/Boot Steel Blue Argyle STC Whisky S07;7;0;0;R1 412,71;R9 888,96;99,0;2020/01/23;2021/04/01;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBGOCSARJ42;MB C/Suit JKT P/Viscose Acid Resist B/Green S42 Vantex SABS  ;59;0;0;R167,11;R9 859,71;99,0;2024/03/15;2024/03/15;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBJRBD5942;MB C/Suit Jacket D59 Royal Blue SABS S42/107  ;66;0;0;R149,00;R9 834,00;99,0;;2025/06/06;0,0;0,0;Vereeniging;1;1;Wadeville;66;-1;;;
Wadeville;Wad_MW;MB;MBS9MSL600ATFM;MB Two Tone Yel/Navy Mens L/Sleeve Shirt M     With 50mm Silver Reflective Tape Around The Waist Twice And Around Both Arms;40;0;0;R245,00;R9 800,00;20,0;2025/01/24;2026/03/06;2,0;11,0;Wadeville;40;9;Middelburg;13;2;;;
Wadeville;Wad_MW;MB;MBCSGC940;MB C/Suit Poly/Cotton C9 Cut 80/20 Grey S40/102;81;0;0;R120,75;R9 780,57;48,6;2025/01/17;2025/04/14;1,7;149,0;Tzaneen;45;99;Potchefstroom;5;19;Marburg;0;16
Wadeville;Wad_MW;EYE;SS9173M;S/Spec Red Barron Silver Mirror Lens H/C ANSI Z87.1 ;288;0;0;R33,30;R9 590,40;99,0;;2023/10/03;0,0;1,0;Steelpoort;2;1;;;;;;
Wadeville;Wad_MW;GLOV;GHIGHVIZ/11;Glove Rhino Yellow Polyester PU Coating S11;911;0;0;R10,46;R9 525,76;136,7;2025/01/17;2026/03/04;6,7;248,0;Steelpoort;563;147;Wadeville;911;50;Middelburg;0;44
Wadeville;WadSerNDNor_MW;MB;AM0212229;MB B/Suit D59 Royal Blue S122/48  A1ANG406B59-122/48   9000001446;28;0;0;R340,00;R9 520,00;14,0;;;2,0;10,0;Wadeville;101;6;Phalaborwa;2;4;;;
Wadeville;Wad_MW;GLOV;GSHS-TEX581-07;Glove Showa Kevlar Cut Resistant Fiber Nitrile S07 Foam Coating Black 13g Hagane Coil  ;43;0;0;R220,96;R9 501,49;99,0;2023/05/25;2025/02/24;0,0;0,0;Pretoria;12;0;;;;;;
Wadeville;WadBots_MW;OBS;PBSAN500ML;"Hand Sanitizer Liquid ""Pienaar Bros"" 500ml 70% Alcohol";250;0;0;R38,00;R9 500,00;75,0;;2024/05/09;3,3;20,0;Wadeville;1436;10;Middelburg;23;6;Polokwane;0;2
Wadeville;Wad_MW;LOGO;SIHEMB30-40;In House Embroidery 30-40 ;266;26;0;R35,00;R9 310,00;17,1;;2025/10/06;14,0;99,0;Newcastle;68;57;Wadeville;1274;42;;;
Wadeville;Wad_MW;MB;MBTRBD5928;MB C/Suit Trouser D59 SABS Royal Blue S28/72  ;51;0;0;R181,56;R9 259,56;99,0;2023/02/06;2022/06/27;0,0;1,0;Vereeniging;6;1;;;;;;
Wadeville;Wad_MW;MB;AM0212217;MB C/Suit D59 Closed Front R/Blue S147/58   C1509406B59-147/58 50mm Ind Wash Silver Tape Arms/Breasts X On Back;30;0;0;R307,58;R9 227,40;99,0;2020/07/29;2020/02/19;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBS9PMS800ATFM;MB Two Tone Or/Navy Mens S/Sleeve Shirt M     With 50mm Silver Reflective Tape Around The Waist Twice And Around Both Arms;41;0;0;R224,00;R9 184,00;61,5;2025/01/16;2026/02/04;0,7;36,0;Bloemfontein;7;17;Middelburg;7;12;Potchefstroom;0;5
Wadeville;Wad_MW;MB;AM0212200;MB B/Suit D59 Red Artisan S97/38  A1ANG500B59-97/38   ;23;0;0;R398,45;R9 164,28;99,0;2023/10/31;2020/03/03;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;AM0536976;MB C/Suit D59 Closed Front R/Blue S132/52  C1509406B59-132/52 50mm Ind Wash Silver Tape Arms/Breasts X On Back;32;0;0;R285,32;R9 130,24;99,0;2020/11/18;2022/05/27;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;AM900002871;MB B/Suit D59 Red Artisan S137/54  A1ANG500B59-137/54  9000002871;22;0;0;R414,31;R9 114,89;99,0;2024/09/02;2022/02/25;0,0;;;;;;;;;;
Wadeville;Wad_MW;RESP;DMGRN1200RH5;Dust Mask Greenline Rhino FFP2 UnValved Fold Flat  5 Masks Per Pack P/N 1200 Price Per Pack;220;500;0;R41,25;R9 075,00;99,0;2023/10/27;2024/01/18;0,0;6,0;Middelburg;30;3;Phalaborwa;4;2;Tzaneen;0;1
Wadeville;Wad_MW;MB;MBGOCSN30;MB C/Suit Gold Range P/Cotton 80/20 Navy S30/77  ;60;2;0;R150,65;R9 038,98;58,0;2025/05/21;2026/03/18;1,0;27,0;White River;19;9;Potchefstroom;4;8;Wadeville;0;4
Wadeville;Wad_MW;MB;MBCSTNJ5430;MB C/Suit Trs J54 Navy S30/77;54;0;0;R165,49;R8 936,41;20,3;2024/07/23;2026/03/10;2,7;20,0;Wadeville;54;14;Potchefstroom;0;5;Bloemfontein;0;1
Wadeville;Wad_MW;GLOV;GSH381-09;Glove Showa Embossed Microporous Nitrile XL S09 Latex Free General Purpose ;240;0;0;R37,18;R8 923,41;14,7;2024/01/18;2026/02/25;16,3;118,0;Wadeville;240;103;Secunda;39;15;;;
Wadeville;Wad_MW;MB;AM0212206;MB C/Suit D59 Closed Front R/Blue S87/34   C1509406B59-87/34 50mm Ind Wash Silver Tape Arms/Breasts X On Back;30;0;0;R297,28;R8 918,50;99,0;2023/01/17;2022/11/15;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;AM900002872;MB B/Suit D59 Red Artisan S142/56  A1ANG500B59-142/56  9000002872;18;0;0;R491,00;R8 838,00;99,0;2024/09/02;2024/07/09;0,0;;;;;;;;;;
Wadeville;WadSerNDCen_MW;GLOV;GLORHNY-06;Glove Rhino Nitrile Full Dip Yellow S06;744;0;0;R11,86;R8 822,83;15,5;;;48,0;25,0;Wadeville;7140;25;;;;;;
Wadeville;Wad_MW;MB;MBTRBD5932;MB C/Suit Trouser D59 SABS Royal Blue S32/82  ;50;0;0;R175,99;R8 799,43;99,0;2023/02/06;2024/09/27;0,0;10,0;Vereeniging;22;10;;;;;;
Wadeville;Wad_MW;RESP;CANP3;Canister P3 DIN Thread ;88;0;0;R99,75;R8 778,00;99,0;2020/05/12;;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBGOCSRBJ5458;MB C/Suit Gold Range J54 Royal Blue S58/147  ;31;0;0;R282,37;R8 753,55;99,0;2024/02/05;2023/03/23;0,0;;;;;;;;;;
Wadeville;Wad_MW;GUM;XBG25SOMW10;Gumboot Stimela XP Blk/Grey CompTC+SMS -Wcalf S10 XBG25SOMW Orange Diamond;37;0;0;R236,30;R8 743,10;27,8;;2025/07/25;1,3;4,0;Wadeville;37;4;;;;;;
Wadeville;Wad_MW;MB;MBS9PMS800ATFL;MB Two Tone Or/Navy Mens S/Sleeve Shirt L     With 50mm Silver Reflective Tape Around The Waist Twice And Around Both Arms;39;0;0;R224,00;R8 736,00;29,3;2025/01/16;2026/02/04;1,3;43,0;Bloemfontein;6;17;Middelburg;10;14;Wadeville;0;7
Wadeville;Wad_MW;BOOT;W31210107;S/Boot Steel Blue Hobart Chelsea  Brown S07;6;0;0;R1 450,41;R8 702,48;99,0;2023/11/07;2021/02/04;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBCSGC934;MB C/Suit Poly/Cotton C9 Cut 80/20 Grey S34/87;72;0;0;R120,72;R8 692,00;216,0;2025/01/17;2025/04/14;0,3;51,0;Marburg;0;23;Tzaneen;41;14;Potchefstroom;0;9
Wadeville;Wad_MW;MB;AM9000002875;MB B/Suit D59 Red Artisan S157/62 A1ANG500B59-157/62  9000002875;15;0;0;R575,95;R8 639,25;99,0;2024/09/16;;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBFJKTREF3XL;MB Freezer Jacket Navy Relflective Tape 3XL;35;0;40;R246,00;R8 610,00;16,1;2025/07/22;2026/02/25;4,7;38,0;Rustenburg;78;15;Bloemfontein;3;11;Wadeville;0;4
Wadeville;Wad_MW;BOOT;W31210210;S/Boot Steel Blue Argyle STC Whisky S10;5;0;0;R1 718,72;R8 593,61;99,0;2023/11/07;2024/07/01;0,0;;;;;;;;;;
Wadeville;Wad_MW;BOOT;FBRE811-S305;Safety Boot Rebel S3 Chukka STC Black S05  ;14;0;0;R612,26;R8 571,61;21,0;2025/05/19;2026/02/12;0,7;3,0;Wadeville;14;3;Vereeniging;0;0;;;
Wadeville;Wad_MW;MB;MBGOCSRBJ5448;MB C/Suit Gold Range J54 Royal Blue S48/122  ;30;0;0;R285,56;R8 566,73;30,0;2024/07/12;2025/09/19;1,0;58,0;Phalaborwa;24;49;Bloemfontein;0;6;Wadeville;0;3
Wadeville;Wad_MW;HNYW;WE21-331G-XL/10;Glove Honeywell Nitrile Workeasy Cut1 Palm Dip S10 10 Per Pack 240 Per Case;410;0;0;R20,88;R8 562,43;13,7;2025/01/09;2026/01/19;30,0;265,0;Wadeville;410;265;;;;;;
Wadeville;Wad_MW;MB;MBT1ARC402NOM30;MB Nomex Essential Trs Zero Arc  12.4 Cal S30/77 Navy C/W 50mm Silver FR Tape Around Legs 2 Flap Pockets & FR Velcro Closure;6;0;0;R1 425,00;R8 550,00;18,0;2025/08/04;2025/03/17;0,3;26,0;Polokwane;4;23;Pretoria;1;2;Wadeville;0;1
Wadeville;Wad_MW;REFL;HV200FR5XL;Reflective Vest EN4 FR Lime Velcro 5XLReflective Vest EN4 FR Lime Velcro 5XL ;60;0;0;R142,08;R8 524,80;99,0;2024/03/25;2025/01/09;0,0;0,0;Wadeville;60;0;;;;;;
Wadeville;Wad_MW;DISP;GPFES;Glove Disp Exam Latex Non Sterile Powder Free S;131;0;0;R65,00;R8 515,00;19,7;2021/07/26;2026/02/10;6,7;24,0;Wadeville;131;24;;;;;;
Wadeville;Wad_MW;BOOT;312101BLK07;Safety Boot Steel Blue Hobart Chelsea Black S07;6;0;0;R1 418,63;R8 511,76;99,0;2023/11/07;2025/01/06;0,0;;;;;;;;;;
Wadeville;Wad_MW;BOOT;W31210109;S/Boot Steel Blue Hobart Chelsea  Brown S09;6;0;0;R1 418,63;R8 511,76;18,0;2023/11/07;2025/11/04;0,3;2,0;Wadeville;6;2;;;;;;
Wadeville;Wad_MW;EYE;SS1915BG;S/Spec New BlueMax Green Lens  ;552;0;0;R15,27;R8 429,04;138,0;;2026/02/10;4,0;67,0;Tzaneen;6;45;Wadeville;552;22;;;
Wadeville;Wad_MW;EYE;SS9173A;S/Spec Red Barron Amber Lens H/C ANSI Z87.1  ;309;0;0;R27,26;R8 423,73;99,0;2019/04/10;2024/03/11;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBTRBD5946;MB C/Suit Trouser D59 SABS Royal Blue S46/117  ;58;0;0;R145,00;R8 410,00;99,0;;2024/08/12;0,0;1,0;Polokwane;0;1;;;;;;
Wadeville;Wad_MW;MB;AM0212201;MB B/Suit D59 Red Artisan S102/40 A1ANG500B59-102/40  9000002864;25;0;0;R334,00;R8 350,00;99,0;2023/06/09;2023/06/13;0,0;;;;;;;;;;
Wadeville;WadSerNewVaal_MW;REFL;EN4-EPLS#M;Reflective Vest EN4 Lime Zip & ID Pouch MReflective Vest EN4 Lime Zip & ID Pouch M ;148;0;0;R56,16;R8 311,80;15,3;;;9,7;160,0;Pretoria;10;104;Wadeville;209;56;;;
Wadeville;Wad_MW;MB;AM0212360;MB C/Suit D59 C/Front Ladies Orange S112/44  C1LAJ800B59-112/44 50mm Ind Wash Silver Tape Arms/Breasts X On Back;29;0;0;R283,64;R8 225,44;99,0;2021/09/14;2021/08/12;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBGOCSB28;MB C/Suit Gold Range P/Cott 80/20 Black S28/72  ;54;0;0;R152,25;R8 221,50;99,0;2024/04/09;2025/08/18;0,0;0,0;Wadeville;54;0;;;;;;
Wadeville;Wad_MW;MB;MBJFRD59#32;MB C/Suit Jacket D59 SABS Fern Green S32/82  ;38;7;0;R216,00;R8 208,00;13,3;2024/11/05;2025/10/09;2,3;8,0;Wadeville;45;8;;;;;;
Wadeville;Wad_MW;3M;D701;3M Secure Click Filter Retainer 10 P/box 100 P/case UU010049979 Price Per Each  ;332;0;0;R24,71;R8 205,04;99,0;2025/07/16;;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBJRBD5946;MB C/Suit Jacket D59 Royal Blue SABS S46/117  ;55;0;0;R149,00;R8 195,00;99,0;;2024/09/16;0,0;3,0;Vereeniging;10;2;Polokwane;1;1;;;
Wadeville;Wad_MW;MB;AM0212383;MB C/Suit Jacket D59 Closed Front Orange S107/42 J0799800B59 50mm Ind Wash Silver Tape Arms/Breasts X On Back;60;0;0;R136,13;R8 167,80;99,0;2019/11/26;2022/06/07;0,0;;;;;;;;;;
Wadeville;Wad_MW;BOOT;W31210106;S/Boot Steel Blue Hobart Chelsea  Brown S06;6;0;0;R1 350,71;R8 104,24;18,0;2023/11/07;2025/07/18;0,3;1,0;Wadeville;6;1;;;;;;
Wadeville;Wad_MW;MB;MBLNJJ54REFP#46;MB C/Suit Jacket J54 Ladies Navy S46/117 Pink Reflect.Tape;44;0;0;R184,00;R8 096,00;33,0;2024/06/05;2025/08/11;1,3;22,0;Bloemfontein;0;9;Wadeville;44;4;;;
Wadeville;Wad_MW;ANS;11-849/11;Ansell Hyflex Full Dipped Nitrile Foam Glove S11 Full Black (4121A);144;0;0;R55,73;R8 024,83;99,0;2024/03/28;2024/12/06;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;AM0856444;MB B/Suit D59 F/Retardant F/Green S147/58 A1ANG317B37-147/58  9000002220;16;0;0;R499,60;R7 993,61;99,0;2024/09/16;2024/09/20;0,0;;;;;;;;;;
Wadeville;Wad_MW;3M;391-1002;3M Earplug Classic Superfit30 Refill 500 Prs SNR36 70071514890;10;0;0;R794,40;R7 944,00;99,0;;2019/11/05;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;AM0212381;MB C/Suit Jacket D59 Closed Front Orange S97/38 J0799800B59 50mm Ind Wash Silver Tape Arms/Breasts X On Back;35;0;0;R224,00;R7 840,00;99,0;2024/07/12;2022/11/15;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBS9MSS600ATFS;MB Two Tone Yel/Navy Mens S/Sleeve Shirt S   With 50mm Silver Reflective Tape Around The Waist Twice And Around Both Arms;35;0;0;R224,00;R7 840,00;35,0;2025/01/24;2026/03/02;1,0;7,0;Wadeville;35;4;Middelburg;11;3;;;
Wadeville;Wad_MW;CS;SOTDREINF52/132;C/Suit Trouser Denim Reinf K/H S/Orr AGP S52/132 14N69M0466 PA-19082 V02   2402596;30;0;0;R261,00;R7 830,00;99,0;2019/07/29;2018/10/01;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBCSTRBJ54REF48;MB C/Suit Trs J54 R/Blue C/W Refl Tape S48/122  ;52;0;0;R149,06;R7 751,03;99,0;2023/11/20;2021/06/30;0,0;;;;;;;;;;
Wadeville;Wad_MW;BOOT;31215205;S/Boot Steel Blue Argyle Zip STC Black S05;4;0;0;R1 936,97;R7 747,89;99,0;2023/11/07;2026/02/13;0,0;0,0;Wadeville;4;0;;;;;;
Wadeville;Wad_MW;MB;MBCSEGC944;MB C/Suit P/Cott C9 Cut 80/20 E/Green S44/112;64;0;0;R120,75;R7 727,99;99,0;2025/06/24;2024/01/10;0,0;175,0;Tzaneen;36;137;White River;10;34;Phalaborwa;0;4
Wadeville;Wad_MW;RAC;527070;S/Glas 9100 Outer Protection Plate Hi-Heat 10/Bag 52000182288;9;0;0;R856,61;R7 709,49;27,0;2025/08/13;2025/11/14;0,3;1,0;Wadeville;9;1;;;;;;
Wadeville;Wad_MW;MB;AM0212203;MB B/Suit D59 Red Artisan S112/44  A1ANG500B59-112/44  9000002866   ;23;0;0;R334,00;R7 682,00;99,0;2023/06/09;2023/06/13;0,0;;;;;;;;;;
Wadeville;Wad_MW;BS;BSO40;B/Suit D59 S/O Orange S40/102;95;0;0;R80,00;R7 600,00;99,0;2024/12/09;2024/07/22;0,0;7,0;Bloemfontein;0;7;;;;;;
